Date,Hour,Year,datetime_est_text,datetime_est_iso,snow_depth_max_mm,precip_total_mm,stream_total_mm,et_mm,solar_mean_wm2,windspeed_mean_ms,windspeed_max_ms,airtemp_mean_oC,airtemp_min_oC,airtemp_max_oC,rh_pct
4/14/2022,13,2022,4/14/2022 13:00,2022-04-14T13:00:00-05:00,3.2,0,0.1,0.028,237.9,0.79,0.84,10.12,10,10.5,76.2
4/14/2022,14,2022,4/14/2022 14:00,2022-04-14T14:00:00-05:00,10,0,0.1,0.022,197.4,0.84,0.98,10.25,10,10.5,78.8
4/14/2022,15,2022,4/14/2022 15:00,2022-04-14T15:00:00-05:00,10,0,0.1,0.01,86.8,0.72,0.95,9,8.5,9.5,83.9
4/14/2022,16,2022,4/14/2022 16:00,2022-04-14T16:00:00-05:00,6.6,0,0.1,0.007,49.3,0.59,0.71,8,7.5,8.5,88.2
4/14/2022,17,2022,4/14/2022 17:00,2022-04-14T17:00:00-05:00,9.7,0.8,0.1,0.004,13.7,0.2,0.4,7.25,7,7.5,92.8
4/14/2022,18,2022,4/14/2022 18:00,2022-04-14T18:00:00-05:00,13,0.9,0.1,0,1,0.1,0.21,6.5,6.5,6.5,98.7
4/14/2022,19,2022,4/14/2022 19:00,2022-04-14T19:00:00-05:00,12.9,0.2,0.1,0,0,0.09,0.22,6.12,6,6.5,100
4/14/2022,20,2022,4/14/2022 20:00,2022-04-14T20:00:00-05:00,13,0.9,0.11,0,0,0,0,6,6,6,100
4/14/2022,21,2022,4/14/2022 21:00,2022-04-14T21:00:00-05:00,12.9,0.3,0.11,0,0,0.06,0.18,6,6,6,100
4/14/2022,22,2022,4/14/2022 22:00,2022-04-14T22:00:00-05:00,11.3,0.9,0.11,0,0,0.59,0.81,6,6,6,100
4/14/2022,23,2022,4/14/2022 23:00,2022-04-14T23:00:00-05:00,14.6,0,0.11,0,0,0.63,0.81,6.38,6,6.5,100
4/15/2022,0,2022,4/15/2022 0:00,2022-04-15T00:00:00-05:00,12.9,0,0.11,0,0,0.58,0.72,5.88,5.5,6,99.6
4/15/2022,1,2022,4/15/2022 1:00,2022-04-15T01:00:00-05:00,12.9,0,0.11,0,0,0.76,0.94,4.62,4.5,5,99.8
4/15/2022,2,2022,4/15/2022 2:00,2022-04-15T02:00:00-05:00,9.3,0,0.11,0,0,0.9,1.13,3.12,2.5,4,98.4
4/15/2022,3,2022,4/15/2022 3:00,2022-04-15T03:00:00-05:00,9.3,0,0.11,0,0,1.05,1.14,2.62,2.5,3,99.2
4/15/2022,4,2022,4/15/2022 4:00,2022-04-15T04:00:00-05:00,9.3,0,0.11,0,0,1.16,1.22,2.25,2,2.5,98.6
4/15/2022,5,2022,4/15/2022 5:00,2022-04-15T05:00:00-05:00,9.3,0,0.11,0,4.3,1.23,1.28,1.5,1.5,1.5,96.8
4/15/2022,6,2022,4/15/2022 6:00,2022-04-15T06:00:00-05:00,9.2,0,0.11,0.003,50.9,1.06,1.36,2.38,1.5,3.5,93.2
4/15/2022,7,2022,4/15/2022 7:00,2022-04-15T07:00:00-05:00,14.4,0,0.11,0.032,301,0.7,0.93,6.62,4.5,8.5,66.7
4/15/2022,8,2022,4/15/2022 8:00,2022-04-15T08:00:00-05:00,4.6,0,0.11,0.038,525.6,1.29,1.47,9.5,9,10,52.1
4/15/2022,9,2022,4/15/2022 9:00,2022-04-15T09:00:00-05:00,10,0,0.11,0.046,679,1.6,1.97,11.75,10.5,12.5,43.6
4/15/2022,10,2022,4/15/2022 10:00,2022-04-15T10:00:00-05:00,6.6,0,0.11,0.049,716.7,1.72,2.05,13.12,12.5,13.5,34.2
4/15/2022,11,2022,4/15/2022 11:00,2022-04-15T11:00:00-05:00,3.3,0,0.11,0.051,818.1,1.93,2.23,13.38,12.5,14,28.7
4/15/2022,12,2022,4/15/2022 12:00,2022-04-15T12:00:00-05:00,10.5,0,0.1,0.055,706.6,1.61,1.99,14.38,14,15,24.2
4/15/2022,13,2022,4/15/2022 13:00,2022-04-15T13:00:00-05:00,10.6,0,0.1,0.059,673,1.5,1.73,15.12,15,15.5,24
4/15/2022,14,2022,4/15/2022 14:00,2022-04-15T14:00:00-05:00,7.2,0,0.1,0.054,557.7,1.32,1.39,14.75,13.5,15.5,23.8
4/15/2022,15,2022,4/15/2022 15:00,2022-04-15T15:00:00-05:00,7.2,0,0.1,0.018,192.7,1.21,1.38,13,13,13,27.6
4/15/2022,16,2022,4/15/2022 16:00,2022-04-15T16:00:00-05:00,7.2,0,0.1,0.01,91.2,1.04,1.35,12.62,12.5,13,28.9
4/15/2022,17,2022,4/15/2022 17:00,2022-04-15T17:00:00-05:00,6.7,0,0.1,0.003,42.8,1.54,1.86,12.38,12,12.5,29.8
4/15/2022,18,2022,4/15/2022 18:00,2022-04-15T18:00:00-05:00,6.6,0,0.1,0.001,6.2,0.75,1.15,11.62,11,12,35.1
4/15/2022,19,2022,4/15/2022 19:00,2022-04-15T19:00:00-05:00,10,0,0.1,0,0,0.58,0.72,9.62,9.5,10,44.3
4/15/2022,20,2022,4/15/2022 20:00,2022-04-15T20:00:00-05:00,6.6,0,0.1,0,0,0.76,1.23,10.38,9.5,11,43.5
4/15/2022,21,2022,4/15/2022 21:00,2022-04-15T21:00:00-05:00,10,0,0.1,0,0,0.8,0.93,8.62,7.5,9.5,49.8
4/15/2022,22,2022,4/15/2022 22:00,2022-04-15T22:00:00-05:00,9.8,0,0.1,0,0,0.5,0.86,9.88,9.5,10,44.7
4/15/2022,23,2022,4/15/2022 23:00,2022-04-15T23:00:00-05:00,6.5,0,0.1,0,0,0.55,0.75,9.62,9.5,10,44.5
4/16/2022,0,2022,4/16/2022 0:00,2022-04-16T00:00:00-05:00,9.8,0,0.1,0,0,0.53,0.65,7.62,7,8.5,53.9
4/16/2022,1,2022,4/16/2022 1:00,2022-04-16T01:00:00-05:00,9.6,0,0.1,0,0,0.53,0.62,6.88,6.5,7,52.7
4/16/2022,2,2022,4/16/2022 2:00,2022-04-16T02:00:00-05:00,6.2,0,0.1,0,0,0.5,0.56,6.25,6,6.5,58
4/16/2022,3,2022,4/16/2022 3:00,2022-04-16T03:00:00-05:00,13,0,0.1,0,0,0.66,0.79,6.12,6,6.5,57.9
4/16/2022,4,2022,4/16/2022 4:00,2022-04-16T04:00:00-05:00,6.1,0,0.09,0,0,0.95,1.2,5.88,5.5,6,61
4/16/2022,5,2022,4/16/2022 5:00,2022-04-16T05:00:00-05:00,9.5,0,0.09,0,3.1,0.91,1.13,6.62,6,7,60.5
4/16/2022,6,2022,4/16/2022 6:00,2022-04-16T06:00:00-05:00,9.5,0,0.09,0.005,22.4,0.3,0.62,6.75,6.5,7,65.7
4/16/2022,7,2022,4/16/2022 7:00,2022-04-16T07:00:00-05:00,9.6,0,0.09,0.01,87.4,0.74,0.83,8.38,7.5,9,56.3
4/16/2022,8,2022,4/16/2022 8:00,2022-04-16T08:00:00-05:00,9.8,0,0.09,0.016,183.4,1.14,1.69,10.5,9.5,11,51.2
4/16/2022,9,2022,4/16/2022 9:00,2022-04-16T09:00:00-05:00,6.6,0,0.09,0.024,373.3,1.79,2.2,12.38,12,13,53.4
4/16/2022,10,2022,4/16/2022 10:00,2022-04-16T10:00:00-05:00,10,0,0.09,0.036,408.4,1.24,1.36,12.5,12,13,56.6
4/16/2022,11,2022,4/16/2022 11:00,2022-04-16T11:00:00-05:00,6.6,0,0.09,0.045,660.1,1.63,1.74,12.12,11.5,12.5,59.4
4/16/2022,12,2022,4/16/2022 12:00,2022-04-16T12:00:00-05:00,10,0,0.09,0.028,368.4,1.32,1.5,10.62,10,11.5,62.5
4/16/2022,13,2022,4/16/2022 13:00,2022-04-16T13:00:00-05:00,10,0,0.09,0.013,150.1,1.06,1.97,8.88,8.5,9,66.4
4/16/2022,14,2022,4/16/2022 14:00,2022-04-16T14:00:00-05:00,10,0,0.09,0.012,93.6,0.61,0.72,8,7.5,8.5,70.5
4/16/2022,15,2022,4/16/2022 15:00,2022-04-16T15:00:00-05:00,9.7,1.8,0.09,0.003,35,0.77,0.89,5.75,5,6.5,91.2
4/16/2022,16,2022,4/16/2022 16:00,2022-04-16T16:00:00-05:00,9.6,3.4,0.1,0.001,11.5,0.64,1.02,3.5,3,4,94.6
4/16/2022,17,2022,4/16/2022 17:00,2022-04-16T17:00:00-05:00,9.3,4.9,0.12,0.001,4.8,0.22,0.33,1.75,1,2.5,98.5
4/16/2022,18,2022,4/16/2022 18:00,2022-04-16T18:00:00-05:00,9.1,1.7,0.13,0.001,1.9,0.06,0.16,0.5,0.5,0.5,100
4/16/2022,19,2022,4/16/2022 19:00,2022-04-16T19:00:00-05:00,12.4,0.6,0.13,0,0,0.18,0.4,0.75,0.5,1,100
4/16/2022,20,2022,4/16/2022 20:00,2022-04-16T20:00:00-05:00,12.4,0,0.14,0,0,0.51,0.7,1.5,1.5,1.5,99.8
4/16/2022,21,2022,4/16/2022 21:00,2022-04-16T21:00:00-05:00,9,0,0.14,0,0,0.27,0.47,1.25,1,1.5,100
4/16/2022,22,2022,4/16/2022 22:00,2022-04-16T22:00:00-05:00,10.7,0,0.14,0,0,0.38,0.58,1,1,1,99.7
4/16/2022,23,2022,4/16/2022 23:00,2022-04-16T23:00:00-05:00,10.7,0,0.14,0,0,0.36,0.43,0.75,0.5,1,99.9
4/17/2022,0,2022,4/17/2022 0:00,2022-04-17T00:00:00-05:00,10.7,0,0.14,0,0,0.41,0.51,0.25,0,0.5,100
4/17/2022,1,2022,4/17/2022 1:00,2022-04-17T01:00:00-05:00,10.7,0,0.14,0,0,0.44,0.49,0.38,0,0.5,99
4/17/2022,2,2022,4/17/2022 2:00,2022-04-17T02:00:00-05:00,10.7,0.2,0.14,0,0,0.44,0.47,0.5,0.5,0.5,94.9
4/17/2022,3,2022,4/17/2022 3:00,2022-04-17T03:00:00-05:00,9,0,0.14,0,0,0.66,0.88,0,-0.5,0.5,89.3
4/17/2022,4,2022,4/17/2022 4:00,2022-04-17T04:00:00-05:00,10.6,0,0.14,0,0,0.38,0.55,-0.88,-1,-0.5,92.9
4/17/2022,5,2022,4/17/2022 5:00,2022-04-17T05:00:00-05:00,10.5,0,0.14,0.001,11,0.62,0.74,-0.5,-0.5,-0.5,85.2
4/17/2022,6,2022,4/17/2022 6:00,2022-04-17T06:00:00-05:00,10.4,0,0.13,0.007,68.1,0.42,0.45,-0.75,-1,-0.5,78.6
4/17/2022,7,2022,4/17/2022 7:00,2022-04-17T07:00:00-05:00,7.3,0,0.13,0.018,235.6,0.72,0.85,0.75,0,1.5,73.6
4/17/2022,8,2022,4/17/2022 8:00,2022-04-17T08:00:00-05:00,9,0,0.13,0.01,186.6,1.01,1.25,0.75,0.5,1,71.6
4/17/2022,9,2022,4/17/2022 9:00,2022-04-17T09:00:00-05:00,7.5,0,0.13,0.022,430.9,1.19,1.61,2,1.5,2.5,69.2
4/17/2022,10,2022,4/17/2022 10:00,2022-04-17T10:00:00-05:00,7.7,0,0.13,0.029,525.6,1.15,1.35,3.25,2.5,4,57.1
4/17/2022,11,2022,4/17/2022 11:00,2022-04-17T11:00:00-05:00,9.3,0,0.13,0.011,222.4,1.19,1.23,2,1.5,3,60
4/17/2022,12,2022,4/17/2022 12:00,2022-04-17T12:00:00-05:00,9.3,0,0.12,0.025,560.5,1.45,1.68,3.5,3,4,56.6
4/17/2022,13,2022,4/17/2022 13:00,2022-04-17T13:00:00-05:00,4.5,0,0.12,0.023,487.1,1.39,1.65,3.5,3,4,55.4
4/17/2022,14,2022,4/17/2022 14:00,2022-04-17T14:00:00-05:00,11.3,0,0.12,0.024,491,1.42,1.52,4.25,3.5,5.5,53.8
4/17/2022,15,2022,4/17/2022 15:00,2022-04-17T15:00:00-05:00,4.6,0,0.12,0.012,269.7,1.49,1.8,3.5,3,4,56.1
4/17/2022,16,2022,4/17/2022 16:00,2022-04-17T16:00:00-05:00,6.2,0,0.12,0.005,105.3,1.37,1.42,2.88,2.5,3,61.8
4/17/2022,17,2022,4/17/2022 17:00,2022-04-17T17:00:00-05:00,7.7,0,0.12,0.002,43.2,1.44,1.69,1.75,1.5,2,70.1
4/17/2022,18,2022,4/17/2022 18:00,2022-04-17T18:00:00-05:00,5.8,0,0.12,0,8.4,1.53,1.8,1.5,1.5,1.5,70.5
4/17/2022,19,2022,4/17/2022 19:00,2022-04-17T19:00:00-05:00,5.6,0,0.12,0,0,1.72,2.02,1.25,1,1.5,72.6
4/17/2022,20,2022,4/17/2022 20:00,2022-04-17T20:00:00-05:00,5.6,0,0.12,0,0,1.43,1.64,0.88,0.5,1,75.1
4/17/2022,21,2022,4/17/2022 21:00,2022-04-17T21:00:00-05:00,5.6,0,0.12,0,0,0.84,1.09,0.88,0.5,1,78.1
4/17/2022,22,2022,4/17/2022 22:00,2022-04-17T22:00:00-05:00,7.3,0,0.12,0,0,1.04,1.17,0.88,0.5,1,78
4/17/2022,23,2022,4/17/2022 23:00,2022-04-17T23:00:00-05:00,5.6,0,0.11,0,0,0.76,1.09,-0.12,-0.5,0.5,83
4/18/2022,0,2022,4/18/2022 0:00,2022-04-18T00:00:00-05:00,7,0,0.11,0,0,1.37,2.08,0.5,-0.5,1,76.4
4/18/2022,1,2022,4/18/2022 1:00,2022-04-18T01:00:00-05:00,5.4,0,0.11,0,0,1.14,1.22,0,-0.5,0.5,80.6
4/18/2022,2,2022,4/18/2022 2:00,2022-04-18T02:00:00-05:00,8.8,0,0.11,0,0,0.82,0.98,-0.88,-1,-0.5,84.1
4/18/2022,3,2022,4/18/2022 3:00,2022-04-18T03:00:00-05:00,7,0,0.11,0,0,0.6,0.76,-1.5,-1.5,-1.5,83.7
4/18/2022,4,2022,4/18/2022 4:00,2022-04-18T04:00:00-05:00,5.3,0,0.11,0,0.1,0.67,0.87,-1.12,-1.5,-1,74.2
4/18/2022,5,2022,4/18/2022 5:00,2022-04-18T05:00:00-05:00,7,0,0.1,0,7.9,0.86,0.92,-0.88,-1,-0.5,66.9
4/18/2022,6,2022,4/18/2022 6:00,2022-04-18T06:00:00-05:00,7,0,0.1,0.004,61,0.75,1.03,0.5,-0.5,1.5,58
4/18/2022,7,2022,4/18/2022 7:00,2022-04-18T07:00:00-05:00,5.5,0,0.1,0.022,304.4,0.86,0.97,3.38,2,4.5,49.8
4/18/2022,8,2022,4/18/2022 8:00,2022-04-18T08:00:00-05:00,7.6,0,0.1,0.036,558.8,1.16,1.48,5.88,5,6.5,39.1
4/18/2022,9,2022,4/18/2022 9:00,2022-04-18T09:00:00-05:00,4.6,0,0.1,0.066,706.8,0.91,1.05,8.62,7.5,10,31
4/18/2022,10,2022,4/18/2022 10:00,2022-04-18T10:00:00-05:00,3.2,0,0.1,0.074,813.6,1.1,1.32,10.88,10.5,11,25.7
4/18/2022,11,2022,4/18/2022 11:00,2022-04-18T11:00:00-05:00,3.3,0,0.1,0.07,867.5,1.37,1.5,12.38,12,13,25.4
4/18/2022,12,2022,4/18/2022 12:00,2022-04-18T12:00:00-05:00,8.9,0,0.1,0.071,862.9,1.43,1.53,13.25,13,13.5,21.2
4/18/2022,13,2022,4/18/2022 13:00,2022-04-18T13:00:00-05:00,14,0,0.1,0.066,780.6,1.39,1.53,13.25,12.5,13.5,18.3
4/18/2022,14,2022,4/18/2022 14:00,2022-04-18T14:00:00-05:00,0.4,0,0.09,0.051,618.7,1.38,1.46,12.75,12.5,13,18.3
4/18/2022,15,2022,4/18/2022 15:00,2022-04-18T15:00:00-05:00,0.4,0,0.09,0.025,322.4,1.37,1.53,11.5,11,12,23.6
4/18/2022,16,2022,4/18/2022 16:00,2022-04-18T16:00:00-05:00,0.4,0,0.09,0.008,134.5,1.67,1.76,9.75,9,10.5,30.1
4/18/2022,17,2022,4/18/2022 17:00,2022-04-18T17:00:00-05:00,3.2,0,0.09,0.004,72.1,1.36,1.5,7.75,7,8.5,31.3
4/18/2022,18,2022,4/18/2022 18:00,2022-04-18T18:00:00-05:00,4.6,0,0.09,0.001,14.2,1.33,1.41,5.88,5.5,6.5,32.3
4/18/2022,19,2022,4/18/2022 19:00,2022-04-18T19:00:00-05:00,4.5,0,0.09,0,0,1.49,1.66,4.75,4.5,5,30.5
4/18/2022,20,2022,4/18/2022 20:00,2022-04-18T20:00:00-05:00,4.3,0,0.09,0,0,1.31,1.51,4.38,4,4.5,34.9
4/18/2022,21,2022,4/18/2022 21:00,2022-04-18T21:00:00-05:00,4.3,0,0.09,0,0,1.52,1.69,3.62,3.5,4,46.6
4/18/2022,22,2022,4/18/2022 22:00,2022-04-18T22:00:00-05:00,5.9,0,0.09,0,0,1.37,1.78,2.75,2.5,3,59.3
4/18/2022,23,2022,4/18/2022 23:00,2022-04-18T23:00:00-05:00,5.9,0,0.09,0,0,1.64,1.71,2.12,2,2.5,70.8
4/19/2022,0,2022,4/19/2022 0:00,2022-04-19T00:00:00-05:00,9,1.5,0.09,0,0,1.54,1.9,0.5,0,1.5,95.6
4/19/2022,1,2022,4/19/2022 1:00,2022-04-19T01:00:00-05:00,12.4,0.1,0.09,0,0,0.64,0.91,0.12,0,0.5,100
4/19/2022,2,2022,4/19/2022 2:00,2022-04-19T02:00:00-05:00,15.8,0,0.09,0,0,1.28,1.68,1,0.5,1.5,93.4
4/19/2022,3,2022,4/19/2022 3:00,2022-04-19T03:00:00-05:00,15.8,0,0.09,0,0,1.63,1.86,1.88,1.5,2,90.7
4/19/2022,4,2022,4/19/2022 4:00,2022-04-19T04:00:00-05:00,15.8,1.6,0.09,0,0,1.64,1.77,1.62,1.5,2,95.3
4/19/2022,5,2022,4/19/2022 5:00,2022-04-19T05:00:00-05:00,15.8,5.1,0.11,0,0.5,1.72,1.86,1.25,1,1.5,98.6
4/19/2022,6,2022,4/19/2022 6:00,2022-04-19T06:00:00-05:00,15.8,2.2,0.13,0,7.8,1.66,1.96,2.62,1,3.5,94.1
4/19/2022,7,2022,4/19/2022 7:00,2022-04-19T07:00:00-05:00,15.8,0.2,0.14,0.001,15.2,1.41,1.73,3.75,3.5,4,95.4
4/19/2022,8,2022,4/19/2022 8:00,2022-04-19T08:00:00-05:00,12.5,0.1,0.15,0.002,34.4,1.26,1.87,4.75,4,5.5,95
4/19/2022,9,2022,4/19/2022 9:00,2022-04-19T09:00:00-05:00,12.7,0,0.16,0.004,52.6,1.07,1.21,6.25,6,6.5,93.7
4/19/2022,10,2022,4/19/2022 10:00,2022-04-19T10:00:00-05:00,9.4,0,0.17,0.007,72.2,0.85,1.07,7.38,7,8,95.7
4/19/2022,11,2022,4/19/2022 11:00,2022-04-19T11:00:00-05:00,9.6,0,0.18,0.006,94.3,1.48,1.62,8.88,8.5,9.5,94
4/19/2022,12,2022,4/19/2022 12:00,2022-04-19T12:00:00-05:00,13,1.8,0.2,0.004,69.7,1.58,1.74,8.5,8.5,8.5,98.8
4/19/2022,13,2022,4/19/2022 13:00,2022-04-19T13:00:00-05:00,11.3,0.8,0.24,0.019,428,1.8,2.27,6.12,4.5,7.5,92.3
4/19/2022,14,2022,4/19/2022 14:00,2022-04-19T14:00:00-05:00,6.3,0,0.27,0.019,419.2,1.68,2.1,5.38,4.5,6.5,79.5
4/19/2022,15,2022,4/19/2022 15:00,2022-04-19T15:00:00-05:00,6.2,0,0.29,0.011,203,1.34,1.5,5,4,5.5,81
4/19/2022,16,2022,4/19/2022 16:00,2022-04-19T16:00:00-05:00,7.7,0.6,0.28,0.004,95.3,1.33,1.55,2.62,2.5,3,89
4/19/2022,17,2022,4/19/2022 17:00,2022-04-19T17:00:00-05:00,7.7,0,0.27,0.004,62.1,0.93,1.03,2.38,2,2.5,87.5
4/19/2022,18,2022,4/19/2022 18:00,2022-04-19T18:00:00-05:00,7.3,0,0.26,0.001,11.4,0.89,0.97,2,2,2,81.8
4/19/2022,19,2022,4/19/2022 19:00,2022-04-19T19:00:00-05:00,7.3,0,0.25,0,0.1,0.71,0.89,1.75,1.5,2,81.7
4/19/2022,20,2022,4/19/2022 20:00,2022-04-19T20:00:00-05:00,7.3,0,0.24,0,0,0.7,0.94,1.38,1,1.5,80.6
4/19/2022,21,2022,4/19/2022 21:00,2022-04-19T21:00:00-05:00,7.3,0,0.23,0,0,1.03,1.27,1.5,1.5,1.5,81.8
4/19/2022,22,2022,4/19/2022 22:00,2022-04-19T22:00:00-05:00,5.6,0,0.22,0,0,0.79,0.95,1.5,1.5,1.5,82.7
4/19/2022,23,2022,4/19/2022 23:00,2022-04-19T23:00:00-05:00,5.6,0,0.22,0,0,0.63,0.69,1.5,1.5,1.5,84.6
4/20/2022,0,2022,4/20/2022 0:00,2022-04-20T00:00:00-05:00,5.6,0,0.21,0,0,0.64,0.83,1.5,1.5,1.5,86
4/20/2022,1,2022,4/20/2022 1:00,2022-04-20T01:00:00-05:00,5.6,0,0.2,0,0,0.92,1.12,1.5,1.5,1.5,86.1
4/20/2022,2,2022,4/20/2022 2:00,2022-04-20T02:00:00-05:00,5.6,0,0.19,0,0,0.92,1.16,1.25,1,1.5,87.3
4/20/2022,3,2022,4/20/2022 3:00,2022-04-20T03:00:00-05:00,5.6,0,0.19,0,0,0.93,1.12,1,1,1,89.7
4/20/2022,4,2022,4/20/2022 4:00,2022-04-20T04:00:00-05:00,5.6,0.3,0.19,0,0.1,1.11,1.35,1,1,1,91.3
4/20/2022,5,2022,4/20/2022 5:00,2022-04-20T05:00:00-05:00,5.6,0.1,0.18,0.001,14.6,1.4,1.72,1,1,1,86.6
4/20/2022,6,2022,4/20/2022 6:00,2022-04-20T06:00:00-05:00,5.6,0.2,0.17,0.003,75.7,1.26,1.5,1,1,1,83.9
4/20/2022,7,2022,4/20/2022 7:00,2022-04-20T07:00:00-05:00,5.6,0,0.17,0.005,125,1.42,1.73,1.25,1,1.5,78.8
4/20/2022,8,2022,4/20/2022 8:00,2022-04-20T08:00:00-05:00,7.3,0,0.16,0.017,354.1,1.29,1.54,2.5,2,3,73.5
4/20/2022,9,2022,4/20/2022 9:00,2022-04-20T09:00:00-05:00,5.9,0,0.16,0.01,203.7,1.22,1.44,1.62,1.5,2,75.1
4/20/2022,10,2022,4/20/2022 10:00,2022-04-20T10:00:00-05:00,5.8,0,0.16,0.009,207.7,1.37,1.52,1.38,1,1.5,70.6
4/20/2022,11,2022,4/20/2022 11:00,2022-04-20T11:00:00-05:00,5.9,0,0.15,0.015,326.8,1.37,1.64,2.5,1.5,3.5,66.9
4/20/2022,12,2022,4/20/2022 12:00,2022-04-20T12:00:00-05:00,4.3,0,0.15,0.018,386.8,1.42,1.58,3.62,3.5,4,61.3
4/20/2022,13,2022,4/20/2022 13:00,2022-04-20T13:00:00-05:00,6,0,0.15,0.023,445.9,1.36,1.58,4.5,4,5.5,54.9
4/20/2022,14,2022,4/20/2022 14:00,2022-04-20T14:00:00-05:00,4.4,0,0.14,0.031,478.9,1.18,1.22,6.12,5.5,6.5,46.8
4/20/2022,15,2022,4/20/2022 15:00,2022-04-20T15:00:00-05:00,3.2,0,0.14,0.016,303.5,1.38,1.56,5.62,5.5,6,46
4/20/2022,16,2022,4/20/2022 16:00,2022-04-20T16:00:00-05:00,1.6,0,0.14,0.004,69.7,1.17,1.37,5.25,5,5.5,44.7
4/20/2022,17,2022,4/20/2022 17:00,2022-04-20T17:00:00-05:00,4.7,0,0.14,0.002,27.5,0.89,1.11,4.12,3.5,4.5,49
4/20/2022,18,2022,4/20/2022 18:00,2022-04-20T18:00:00-05:00,2.7,0,0.14,0.001,8.8,0.8,0.94,2.88,2.5,3.5,60.4
4/20/2022,19,2022,4/20/2022 19:00,2022-04-20T19:00:00-05:00,5.9,0,0.13,0,0.1,0.87,0.96,0.88,0.5,1,70.4
4/20/2022,20,2022,4/20/2022 20:00,2022-04-20T20:00:00-05:00,2.3,0,0.13,0,0,0.8,0.89,-0.38,-1,0,78.9
4/20/2022,21,2022,4/20/2022 21:00,2022-04-20T21:00:00-05:00,5.6,0,0.13,0,0,0.89,1.02,-1,-1,-1,82.3
4/20/2022,22,2022,4/20/2022 22:00,2022-04-20T22:00:00-05:00,5.5,0,0.13,0,0,0.84,0.98,-1,-1,-1,82.7
4/20/2022,23,2022,4/20/2022 23:00,2022-04-20T23:00:00-05:00,5.4,0,0.13,0,0,1.07,1.16,-1.5,-1.5,-1.5,85
4/21/2022,0,2022,4/21/2022 0:00,2022-04-21T00:00:00-05:00,1.9,0,0.13,0,0,1.04,1.21,-1,-1,-1,81.4
4/21/2022,1,2022,4/21/2022 1:00,2022-04-21T01:00:00-05:00,5.3,0,0.12,0,0,0.82,0.92,-1.5,-1.5,-1.5,85.8
4/21/2022,2,2022,4/21/2022 2:00,2022-04-21T02:00:00-05:00,5.3,0,0.12,0,0,0.55,0.76,-2,-2,-2,86.8
4/21/2022,3,2022,4/21/2022 3:00,2022-04-21T03:00:00-05:00,5.3,0,0.12,0,0,0.65,0.77,-2,-2,-2,87.8
4/21/2022,4,2022,4/21/2022 4:00,2022-04-21T04:00:00-05:00,5.3,0,0.12,0,0.1,0.74,0.87,-2,-2,-2,87.7
4/21/2022,5,2022,4/21/2022 5:00,2022-04-21T05:00:00-05:00,5.3,0,0.12,0.001,11.5,0.58,0.81,-1.75,-2,-1.5,87.1
4/21/2022,6,2022,4/21/2022 6:00,2022-04-21T06:00:00-05:00,2,0,0.12,0.012,70.8,0.23,0.28,-0.88,-2,0.5,80
4/21/2022,7,2022,4/21/2022 7:00,2022-04-21T07:00:00-05:00,4.1,0,0.12,0.026,299.8,0.69,0.74,2.75,1.5,4,66.3
4/21/2022,8,2022,4/21/2022 8:00,2022-04-21T08:00:00-05:00,4.5,0,0.11,0.027,507.9,1.36,1.46,5.38,4.5,6.5,57.7
4/21/2022,9,2022,4/21/2022 9:00,2022-04-21T09:00:00-05:00,4.5,0,0.11,0.031,571.4,1.5,1.75,7,6.5,7.5,53.6
4/21/2022,10,2022,4/21/2022 10:00,2022-04-21T10:00:00-05:00,10,0,0.11,0.035,642.9,1.61,1.86,8.38,7.5,9.5,51.6
4/21/2022,11,2022,4/21/2022 11:00,2022-04-21T11:00:00-05:00,10,0,0.11,0.038,650.7,1.69,1.93,10.12,9.5,10.5,45.6
4/21/2022,12,2022,4/21/2022 12:00,2022-04-21T12:00:00-05:00,3.2,0,0.11,0.02,322,1.58,1.75,10.12,9.5,10.5,46.1
4/21/2022,13,2022,4/21/2022 13:00,2022-04-21T13:00:00-05:00,3.2,0,0.11,0.029,453.2,1.73,1.85,12,11.5,12.5,43.9
4/21/2022,14,2022,4/21/2022 14:00,2022-04-21T14:00:00-05:00,6.6,0,0.11,0.021,292.6,1.5,1.67,11.88,11.5,12.5,43.2
4/21/2022,15,2022,4/21/2022 15:00,2022-04-21T15:00:00-05:00,3.2,0,0.11,0.012,148.9,1.29,1.4,11.25,11,11.5,49.5
4/21/2022,16,2022,4/21/2022 16:00,2022-04-21T16:00:00-05:00,3.2,0,0.11,0.004,57.5,1.5,1.69,10,9.5,10.5,61.6
4/21/2022,17,2022,4/21/2022 17:00,2022-04-21T17:00:00-05:00,6.6,0,0.11,0.001,15.5,1.38,1.57,9.12,9,9.5,65.2
4/21/2022,18,2022,4/21/2022 18:00,2022-04-21T18:00:00-05:00,4.6,0,0.11,0,3.3,1.03,1.26,8.62,8.5,9,60
4/21/2022,19,2022,4/21/2022 19:00,2022-04-21T19:00:00-05:00,4.6,0,0.11,0,0.1,0.69,1.18,8.62,8.5,9,56.7
4/21/2022,20,2022,4/21/2022 20:00,2022-04-21T20:00:00-05:00,6.3,0,0.1,0,0,0.53,0.6,8.5,8.5,8.5,57.9
4/21/2022,21,2022,4/21/2022 21:00,2022-04-21T21:00:00-05:00,6.3,0,0.1,0,0,0.43,0.67,8.12,8,8.5,63.3
